group,band,feature_1,feature_2,spearman_r,abs_spearman_r
Control,theta,P3_theta_power,P4_theta_power,0.8135593220338984,0.8135593220338984
Control,theta,P3_theta_power,P8_theta_power,0.7019171992220061,0.7019171992220061
Control,theta,P3_theta_power,O1_theta_power,0.7330369547096416,0.7330369547096416
Control,theta,P3_theta_power,O2_theta_power,0.6844123367602112,0.6844123367602112
Control,theta,Pz_theta_power,P4_theta_power,0.8397888302306196,0.8397888302306196
Control,theta,Pz_theta_power,P8_theta_power,0.7540983606557377,0.7540983606557377
Control,theta,Pz_theta_power,O1_theta_power,0.7729924979160878,0.7729924979160878
Control,theta,Pz_theta_power,O2_theta_power,0.6889691580994721,0.6889691580994721
Control,theta,P4_theta_power,P8_theta_power,0.6636843567657683,0.6636843567657683
Control,theta,P4_theta_power,O1_theta_power,0.6652959155320922,0.6652959155320922
Control,theta,P4_theta_power,O2_theta_power,0.6688524590163935,0.6688524590163935
Control,theta,P8_theta_power,O1_theta_power,0.8002222839677688,0.8002222839677688
Control,theta,P8_theta_power,O2_theta_power,0.7410391775493193,0.7410391775493193
Control,theta,O1_theta_power,O2_theta_power,0.8062795220894693,0.8062795220894693
ADHD,alpha,Fp1_alpha_power,Fp2_alpha_power,0.6623479640401904,0.6623479640401904
ADHD,alpha,Fp1_alpha_power,F7_alpha_power,0.6557377049180327,0.6557377049180327
ADHD,alpha,Fp1_alpha_power,F3_alpha_power,0.7822316234796404,0.7822316234796404
ADHD,alpha,Fp1_alpha_power,Fz_alpha_power,0.6757800105764146,0.6757800105764146
ADHD,alpha,Fp1_alpha_power,F4_alpha_power,0.7355896351136965,0.7355896351136965
ADHD,alpha,Fp1_alpha_power,F8_alpha_power,0.5005817028027498,0.5005817028027498
ADHD,alpha,Fp1_alpha_power,T7_alpha_power,0.6414595452141724,0.6414595452141724
ADHD,alpha,Fp1_alpha_power,C3_alpha_power,0.5772607086197779,0.5772607086197779
ADHD,alpha,Fp1_alpha_power,Cz_alpha_power,0.6132734003172924,0.6132734003172924
ADHD,alpha,Fp1_alpha_power,C4_alpha_power,0.5498677948175569,0.5498677948175569
ADHD,alpha,Fp1_alpha_power,T8_alpha_power,0.5306716023268112,0.5306716023268112
ADHD,alpha,Fp1_alpha_power,P7_alpha_power,0.5144368059227922,0.5144368059227922
ADHD,alpha,Fp1_alpha_power,P3_alpha_power,0.6346377578001058,0.6346377578001058
ADHD,alpha,Fp1_alpha_power,Pz_alpha_power,0.48360655737704916,0.48360655737704916
ADHD,alpha,Fp1_alpha_power,P4_alpha_power,0.5962982548915917,0.5962982548915917
ADHD,alpha,Fp1_alpha_power,P8_alpha_power,0.4785298783712322,0.4785298783712322
ADHD,alpha,Fp1_alpha_power,O1_alpha_power,0.47070333157059757,0.47070333157059757
ADHD,alpha,Fp1_alpha_power,O2_alpha_power,0.5439450026441036,0.5439450026441036
ADHD,alpha,Fp2_alpha_power,F7_alpha_power,0.6285563194077208,0.6285563194077208
ADHD,alpha,Fp2_alpha_power,F3_alpha_power,0.6604970914859862,0.6604970914859862
ADHD,alpha,Fp2_alpha_power,Fz_alpha_power,0.6334214701216287,0.6334214701216287
ADHD,alpha,Fp2_alpha_power,F4_alpha_power,0.66409307244844,0.66409307244844
ADHD,alpha,Fp2_alpha_power,F8_alpha_power,0.5641459545214172,0.5641459545214172
ADHD,alpha,Fp2_alpha_power,T7_alpha_power,0.5237440507667901,0.5237440507667901
ADHD,alpha,Fp2_alpha_power,C3_alpha_power,0.4845055526176626,0.4845055526176626
ADHD,alpha,Fp2_alpha_power,Cz_alpha_power,0.5490216816499207,0.5490216816499207
ADHD,alpha,Fp2_alpha_power,C4_alpha_power,0.42035959809624535,0.42035959809624535
ADHD,alpha,Fp2_alpha_power,T8_alpha_power,0.5642517186673718,0.5642517186673718
ADHD,alpha,Fp2_alpha_power,P7_alpha_power,0.5029613960867266,0.5029613960867266
ADHD,alpha,Fp2_alpha_power,P3_alpha_power,0.5865150713907985,0.5865150713907985
ADHD,alpha,Fp2_alpha_power,Pz_alpha_power,0.49063987308302487,0.49063987308302487
ADHD,alpha,Fp2_alpha_power,P4_alpha_power,0.7022739291380222,0.7022739291380222
ADHD,alpha,Fp2_alpha_power,P8_alpha_power,0.6940243257535695,0.6940243257535695
ADHD,alpha,Fp2_alpha_power,O1_alpha_power,0.5343204653622422,0.5343204653622422
ADHD,alpha,Fp2_alpha_power,O2_alpha_power,0.5768376520359598,0.5768376520359598
ADHD,alpha,F7_alpha_power,F3_alpha_power,0.711158117398202,0.711158117398202
ADHD,alpha,F7_alpha_power,Fz_alpha_power,0.6054468535166578,0.6054468535166578
ADHD,alpha,F7_alpha_power,F4_alpha_power,0.6943945002644104,0.6943945002644104
ADHD,alpha,F7_alpha_power,F8_alpha_power,0.477895293495505,0.477895293495505
ADHD,alpha,F7_alpha_power,T7_alpha_power,0.6586462189317821,0.6586462189317821
ADHD,alpha,F7_alpha_power,C3_alpha_power,0.5477525118984664,0.5477525118984664
ADHD,alpha,F7_alpha_power,Cz_alpha_power,0.630830248545743,0.630830248545743
ADHD,alpha,F7_alpha_power,C4_alpha_power,0.4858804865150714,0.4858804865150714
ADHD,alpha,F7_alpha_power,T8_alpha_power,0.6933368588048652,0.6933368588048652
ADHD,alpha,F7_alpha_power,P7_alpha_power,0.6648334214701216,0.6648334214701216
ADHD,alpha,F7_alpha_power,P3_alpha_power,0.606292966684294,0.606292966684294
ADHD,alpha,F7_alpha_power,Pz_alpha_power,0.5263352723426759,0.5263352723426759
ADHD,alpha,F7_alpha_power,P4_alpha_power,0.6648334214701216,0.6648334214701216
ADHD,alpha,F7_alpha_power,P8_alpha_power,0.7338445267054469,0.7338445267054469
ADHD,alpha,F7_alpha_power,O1_alpha_power,0.38027498677948174,0.38027498677948174
ADHD,alpha,F7_alpha_power,O2_alpha_power,0.5896879957694342,0.5896879957694342
ADHD,alpha,F3_alpha_power,Fz_alpha_power,0.8498149127445795,0.8498149127445795
ADHD,alpha,F3_alpha_power,F4_alpha_power,0.8772078265468006,0.8772078265468006
ADHD,alpha,F3_alpha_power,F8_alpha_power,0.5826017979904812,0.5826017979904812
ADHD,alpha,F3_alpha_power,T7_alpha_power,0.7350608143839239,0.7350608143839239
ADHD,alpha,F3_alpha_power,C3_alpha_power,0.773030142781597,0.773030142781597
ADHD,alpha,F3_alpha_power,Cz_alpha_power,0.7857218402961396,0.7857218402961396
ADHD,alpha,F3_alpha_power,C4_alpha_power,0.7043363299841354,0.7043363299841354
ADHD,alpha,F3_alpha_power,T8_alpha_power,0.6922792173453199,0.6922792173453199
ADHD,alpha,F3_alpha_power,P7_alpha_power,0.5877842411422528,0.5877842411422528
ADHD,alpha,F3_alpha_power,P3_alpha_power,0.8383923849814913,0.8383923849814913
ADHD,alpha,F3_alpha_power,Pz_alpha_power,0.7325224748810153,0.7325224748810153
ADHD,alpha,F3_alpha_power,P4_alpha_power,0.8250132205182443,0.8250132205182443
ADHD,alpha,F3_alpha_power,P8_alpha_power,0.6352194606028556,0.6352194606028556
ADHD,alpha,F3_alpha_power,O1_alpha_power,0.5108937070333157,0.5108937070333157
ADHD,alpha,F3_alpha_power,O2_alpha_power,0.6482284505552618,0.6482284505552618
ADHD,alpha,Fz_alpha_power,F4_alpha_power,0.8818085668958223,0.8818085668958223
ADHD,alpha,Fz_alpha_power,F8_alpha_power,0.5551031200423057,0.5551031200423057
ADHD,alpha,Fz_alpha_power,T7_alpha_power,0.670597567424643,0.670597567424643
ADHD,alpha,Fz_alpha_power,C3_alpha_power,0.6592808038075093,0.6592808038075093
ADHD,alpha,Fz_alpha_power,Cz_alpha_power,0.6548387096774193,0.6548387096774193
ADHD,alpha,Fz_alpha_power,C4_alpha_power,0.6474352194606029,0.6474352194606029
ADHD,alpha,Fz_alpha_power,T8_alpha_power,0.7348492860920148,0.7348492860920148
ADHD,alpha,Fz_alpha_power,P7_alpha_power,0.5832892649391856,0.5832892649391856
ADHD,alpha,Fz_alpha_power,P3_alpha_power,0.7576414595452142,0.7576414595452142
ADHD,alpha,Fz_alpha_power,Pz_alpha_power,0.6107879428873612,0.6107879428873612
ADHD,alpha,Fz_alpha_power,P4_alpha_power,0.761872025383395,0.761872025383395
ADHD,alpha,Fz_alpha_power,P8_alpha_power,0.7140666314119514,0.7140666314119514
ADHD,alpha,Fz_alpha_power,O1_alpha_power,0.559016393442623,0.559016393442623
ADHD,alpha,Fz_alpha_power,O2_alpha_power,0.6621893178212586,0.6621893178212586
ADHD,alpha,F4_alpha_power,F8_alpha_power,0.5843469063987309,0.5843469063987309
ADHD,alpha,F4_alpha_power,T7_alpha_power,0.723109465891063,0.723109465891063
ADHD,alpha,F4_alpha_power,C3_alpha_power,0.689846641988366,0.689846641988366
ADHD,alpha,F4_alpha_power,Cz_alpha_power,0.8063458487572713,0.8063458487572713
ADHD,alpha,F4_alpha_power,C4_alpha_power,0.7049180327868853,0.7049180327868853
ADHD,alpha,F4_alpha_power,T8_alpha_power,0.7812268640930724,0.7812268640930724
ADHD,alpha,F4_alpha_power,P7_alpha_power,0.6411422527763089,0.6411422527763089
ADHD,alpha,F4_alpha_power,P3_alpha_power,0.7851401374933897,0.7851401374933897
ADHD,alpha,F4_alpha_power,Pz_alpha_power,0.6634056054997356,0.6634056054997356
ADHD,alpha,F4_alpha_power,P4_alpha_power,0.8285563194077208,0.8285563194077208
ADHD,alpha,F4_alpha_power,P8_alpha_power,0.6814383923849815,0.6814383923849815
ADHD,alpha,F4_alpha_power,O1_alpha_power,0.5193548387096775,0.5193548387096775
ADHD,alpha,F4_alpha_power,O2_alpha_power,0.6710206240084612,0.6710206240084612
ADHD,alpha,F8_alpha_power,T7_alpha_power,0.5060285563194077,0.5060285563194077
ADHD,alpha,F8_alpha_power,C3_alpha_power,0.4197778952934955,0.4197778952934955
ADHD,alpha,F8_alpha_power,Cz_alpha_power,0.429613960867266,0.429613960867266
ADHD,alpha,F8_alpha_power,C4_alpha_power,0.4057641459545214,0.4057641459545214
ADHD,alpha,F8_alpha_power,T8_alpha_power,0.6063458487572713,0.6063458487572713
ADHD,alpha,F8_alpha_power,P7_alpha_power,0.5342675832892649,0.5342675832892649
ADHD,alpha,F8_alpha_power,P3_alpha_power,0.5318878900052882,0.5318878900052882
ADHD,alpha,F8_alpha_power,Pz_alpha_power,0.4353781068217874,0.4353781068217874
ADHD,alpha,F8_alpha_power,P4_alpha_power,0.5529878371232152,0.5529878371232152
ADHD,alpha,F8_alpha_power,P8_alpha_power,0.522316234796404,0.522316234796404
ADHD,alpha,F8_alpha_power,O1_alpha_power,0.39349550502379693,0.39349550502379693
ADHD,alpha,F8_alpha_power,O2_alpha_power,0.4956107879428874,0.4956107879428874
ADHD,alpha,T7_alpha_power,C3_alpha_power,0.5850343733474352,0.5850343733474352
ADHD,alpha,T7_alpha_power,Cz_alpha_power,0.5894764674775251,0.5894764674775251
ADHD,alpha,T7_alpha_power,C4_alpha_power,0.47075621364357484,0.47075621364357484
ADHD,alpha,T7_alpha_power,T8_alpha_power,0.6652035959809625,0.6652035959809625
ADHD,alpha,T7_alpha_power,P7_alpha_power,0.7202538339502909,0.7202538339502909
ADHD,alpha,T7_alpha_power,P3_alpha_power,0.7024854574299313,0.7024854574299313
ADHD,alpha,T7_alpha_power,Pz_alpha_power,0.5558434690639873,0.5558434690639873
ADHD,alpha,T7_alpha_power,P4_alpha_power,0.6800634584875727,0.6800634584875727
ADHD,alpha,T7_alpha_power,P8_alpha_power,0.6280803807509254,0.6280803807509254
ADHD,alpha,T7_alpha_power,O1_alpha_power,0.571390798519302,0.571390798519302
ADHD,alpha,T7_alpha_power,O2_alpha_power,0.6426758328926494,0.6426758328926494
ADHD,alpha,C3_alpha_power,Cz_alpha_power,0.737123215230037,0.737123215230037
ADHD,alpha,C3_alpha_power,C4_alpha_power,0.7822845055526176,0.7822845055526176
ADHD,alpha,C3_alpha_power,T8_alpha_power,0.5013749338974087,0.5013749338974087
ADHD,alpha,C3_alpha_power,P7_alpha_power,0.3457429931253305,0.3457429931253305
ADHD,alpha,C3_alpha_power,P3_alpha_power,0.7307773664727657,0.7307773664727657
ADHD,alpha,C3_alpha_power,Pz_alpha_power,0.6631411951348493,0.6631411951348493
ADHD,alpha,C3_alpha_power,P4_alpha_power,0.7244843997884717,0.7244843997884717
ADHD,alpha,C3_alpha_power,P8_alpha_power,0.46562665256478053,0.46562665256478053
ADHD,alpha,C3_alpha_power,O1_alpha_power,0.35631940772078263,0.35631940772078263
ADHD,alpha,C3_alpha_power,O2_alpha_power,0.4784769962982549,0.4784769962982549
ADHD,alpha,Cz_alpha_power,C4_alpha_power,0.7962982548915918,0.7962982548915918
ADHD,alpha,Cz_alpha_power,T8_alpha_power,0.6161819143310417,0.6161819143310417
ADHD,alpha,Cz_alpha_power,P7_alpha_power,0.4952934955050238,0.4952934955050238
ADHD,alpha,Cz_alpha_power,P3_alpha_power,0.6762030671602327,0.6762030671602327
ADHD,alpha,Cz_alpha_power,Pz_alpha_power,0.759016393442623,0.759016393442623
ADHD,alpha,Cz_alpha_power,P4_alpha_power,0.726176626123744,0.726176626123744
ADHD,alpha,Cz_alpha_power,P8_alpha_power,0.4785298783712322,0.4785298783712322
ADHD,alpha,Cz_alpha_power,O1_alpha_power,0.35742993125330513,0.35742993125330513
ADHD,alpha,Cz_alpha_power,O2_alpha_power,0.5478053939714437,0.5478053939714437
ADHD,alpha,C4_alpha_power,T8_alpha_power,0.634479111581174,0.634479111581174
ADHD,alpha,C4_alpha_power,P7_alpha_power,0.34341618191433104,0.34341618191433104
ADHD,alpha,C4_alpha_power,P3_alpha_power,0.628397673188789,0.628397673188789
ADHD,alpha,C4_alpha_power,Pz_alpha_power,0.5975145425700688,0.5975145425700688
ADHD,alpha,C4_alpha_power,P4_alpha_power,0.6342675832892649,0.6342675832892649
ADHD,alpha,C4_alpha_power,P8_alpha_power,0.4121099947117927,0.4121099947117927
ADHD,alpha,C4_alpha_power,O1_alpha_power,0.18894764674775252,0.18894764674775252
ADHD,alpha,C4_alpha_power,O2_alpha_power,0.42184029613960866,0.42184029613960866
ADHD,alpha,T8_alpha_power,P7_alpha_power,0.6784241142252776,0.6784241142252776
ADHD,alpha,T8_alpha_power,P3_alpha_power,0.6957694341618191,0.6957694341618191
ADHD,alpha,T8_alpha_power,Pz_alpha_power,0.5477525118984664,0.5477525118984664
ADHD,alpha,T8_alpha_power,P4_alpha_power,0.6904812268640931,0.6904812268640931
ADHD,alpha,T8_alpha_power,P8_alpha_power,0.6964040190375462,0.6964040190375462
ADHD,alpha,T8_alpha_power,O1_alpha_power,0.465520888418826,0.465520888418826
ADHD,alpha,T8_alpha_power,O2_alpha_power,0.6149127445795876,0.6149127445795876
ADHD,alpha,P7_alpha_power,P3_alpha_power,0.6224219989423585,0.6224219989423585
ADHD,alpha,P7_alpha_power,Pz_alpha_power,0.4731887890005288,0.4731887890005288
ADHD,alpha,P7_alpha_power,P4_alpha_power,0.6443680592279217,0.6443680592279217
ADHD,alpha,P7_alpha_power,P8_alpha_power,0.7161290322580646,0.7161290322580646
ADHD,alpha,P7_alpha_power,O1_alpha_power,0.6722897937599154,0.6722897937599154
ADHD,alpha,P7_alpha_power,O2_alpha_power,0.6936541512427287,0.6936541512427287
ADHD,alpha,P3_alpha_power,Pz_alpha_power,0.7304600740349022,0.7304600740349022
ADHD,alpha,P3_alpha_power,P4_alpha_power,0.8598096245372818,0.8598096245372818
ADHD,alpha,P3_alpha_power,P8_alpha_power,0.607509254362771,0.607509254362771
ADHD,alpha,P3_alpha_power,O1_alpha_power,0.6221575885774723,0.6221575885774723
ADHD,alpha,P3_alpha_power,O2_alpha_power,0.6626123744050767,0.6626123744050767
ADHD,alpha,Pz_alpha_power,P4_alpha_power,0.7976731887890005,0.7976731887890005
ADHD,alpha,Pz_alpha_power,P8_alpha_power,0.4988894764674775,0.4988894764674775
ADHD,alpha,Pz_alpha_power,O1_alpha_power,0.5320994182971972,0.5320994182971972
ADHD,alpha,Pz_alpha_power,O2_alpha_power,0.6536753040719196,0.6536753040719196
ADHD,alpha,P4_alpha_power,P8_alpha_power,0.7663141195134849,0.7663141195134849
ADHD,alpha,P4_alpha_power,O1_alpha_power,0.6205182443151771,0.6205182443151771
ADHD,alpha,P4_alpha_power,O2_alpha_power,0.7974616604970914,0.7974616604970914
ADHD,alpha,P8_alpha_power,O1_alpha_power,0.5596509783183501,0.5596509783183501
ADHD,alpha,P8_alpha_power,O2_alpha_power,0.7076150185087255,0.7076150185087255
ADHD,alpha,O1_alpha_power,O2_alpha_power,0.8039661554732945,0.8039661554732945
Control,alpha,Fp1_alpha_power,Fp2_alpha_power,0.7125868296749097,0.7125868296749097
Control,alpha,Fp1_alpha_power,F7_alpha_power,0.8030564045568214,0.8030564045568214
Control,alpha,Fp1_alpha_power,F3_alpha_power,0.6915809947207557,0.6915809947207557
Control,alpha,Fp1_alpha_power,Fz_alpha_power,0.7109752709085857,0.7109752709085857
Control,alpha,Fp1_alpha_power,F4_alpha_power,0.6812447902195055,0.6812447902195055
Control,alpha,Fp1_alpha_power,F8_alpha_power,0.6385662684078911,0.6385662684078911
Control,alpha,Fp1_alpha_power,T7_alpha_power,0.6246735204223396,0.6246735204223396
Control,alpha,Fp1_alpha_power,C3_alpha_power,0.5872742428452348,0.5872742428452348
Control,alpha,Fp1_alpha_power,Cz_alpha_power,0.6292859127535426,0.6292859127535426
Control,alpha,Fp1_alpha_power,C4_alpha_power,0.5574881911642123,0.5574881911642123
Control,alpha,Fp1_alpha_power,T8_alpha_power,0.5912753542650736,0.5912753542650736
Control,alpha,Fp1_alpha_power,P7_alpha_power,0.7066407335370937,0.7066407335370937
Control,alpha,Fp1_alpha_power,P3_alpha_power,0.5950541817171436,0.5950541817171436
Control,alpha,Fp1_alpha_power,Pz_alpha_power,0.6097804945818283,0.6097804945818283
Control,alpha,Fp1_alpha_power,P4_alpha_power,0.5996665740483468,0.5996665740483468
Control,alpha,Fp1_alpha_power,P8_alpha_power,0.6261739372047791,0.6261739372047791
Control,alpha,Fp1_alpha_power,O1_alpha_power,0.5691025284801333,0.5691025284801333
Control,alpha,Fp1_alpha_power,O2_alpha_power,0.5117532647957767,0.5117532647957767
Control,alpha,Fp2_alpha_power,F7_alpha_power,0.6262295081967213,0.6262295081967213
Control,alpha,Fp2_alpha_power,F3_alpha_power,0.5781050291747708,0.5781050291747708
Control,alpha,Fp2_alpha_power,Fz_alpha_power,0.6009447068630175,0.6009447068630175
Control,alpha,Fp2_alpha_power,F4_alpha_power,0.6033898305084746,0.6033898305084746
Control,alpha,Fp2_alpha_power,F8_alpha_power,0.5319811058627396,0.5319811058627396
Control,alpha,Fp2_alpha_power,T7_alpha_power,0.5429285912753543,0.5429285912753543
Control,alpha,Fp2_alpha_power,C3_alpha_power,0.524256737982773,0.524256737982773
Control,alpha,Fp2_alpha_power,Cz_alpha_power,0.5723812170047236,0.5723812170047236
Control,alpha,Fp2_alpha_power,C4_alpha_power,0.4361767157543762,0.4361767157543762
Control,alpha,Fp2_alpha_power,T8_alpha_power,0.45295915532092246,0.45295915532092246
Control,alpha,Fp2_alpha_power,P7_alpha_power,0.604056682411781,0.604056682411781
Control,alpha,Fp2_alpha_power,P3_alpha_power,0.51914420672409,0.51914420672409
Control,alpha,Fp2_alpha_power,Pz_alpha_power,0.5941650458460683,0.5941650458460683
Control,alpha,Fp2_alpha_power,P4_alpha_power,0.556876910252848,0.556876910252848
Control,alpha,Fp2_alpha_power,P8_alpha_power,0.582217282578494,0.582217282578494
Control,alpha,Fp2_alpha_power,O1_alpha_power,0.5221450402889691,0.5221450402889691
Control,alpha,Fp2_alpha_power,O2_alpha_power,0.4546818560711309,0.4546818560711309
Control,alpha,F7_alpha_power,F3_alpha_power,0.8176715754376216,0.8176715754376216
Control,alpha,F7_alpha_power,Fz_alpha_power,0.7507085301472631,0.7507085301472631
Control,alpha,F7_alpha_power,F4_alpha_power,0.6977493748263407,0.6977493748263407
Control,alpha,F7_alpha_power,F8_alpha_power,0.6985273687135315,0.6985273687135315
Control,alpha,F7_alpha_power,T7_alpha_power,0.7516532370102806,0.7516532370102806
Control,alpha,F7_alpha_power,C3_alpha_power,0.6621839399833287,0.6621839399833287
Control,alpha,F7_alpha_power,Cz_alpha_power,0.6801889413726036,0.6801889413726036
Control,alpha,F7_alpha_power,C4_alpha_power,0.5151430953042512,0.5151430953042512
Control,alpha,F7_alpha_power,T8_alpha_power,0.5612670186162823,0.5612670186162823
Control,alpha,F7_alpha_power,P7_alpha_power,0.7499861072520144,0.7499861072520144
Control,alpha,F7_alpha_power,P3_alpha_power,0.6835232008891359,0.6835232008891359
Control,alpha,F7_alpha_power,Pz_alpha_power,0.6661294804112253,0.6661294804112253
Control,alpha,F7_alpha_power,P4_alpha_power,0.597054737427063,0.597054737427063
Control,alpha,F7_alpha_power,P8_alpha_power,0.6666851903306474,0.6666851903306474
Control,alpha,F7_alpha_power,O1_alpha_power,0.6195054181717143,0.6195054181717143
Control,alpha,F7_alpha_power,O2_alpha_power,0.5522089469297027,0.5522089469297027
Control,alpha,F3_alpha_power,Fz_alpha_power,0.8716865796054459,0.8716865796054459
Control,alpha,F3_alpha_power,F4_alpha_power,0.842845234787441,0.842845234787441
Control,alpha,F3_alpha_power,F8_alpha_power,0.7598221728257849,0.7598221728257849
Control,alpha,F3_alpha_power,T7_alpha_power,0.845012503473187,0.845012503473187
Control,alpha,F3_alpha_power,C3_alpha_power,0.8653514865240345,0.8653514865240345
Control,alpha,F3_alpha_power,Cz_alpha_power,0.771436510141706,0.771436510141706
Control,alpha,F3_alpha_power,C4_alpha_power,0.5872186718532926,0.5872186718532926
Control,alpha,F3_alpha_power,T8_alpha_power,0.6581272575715477,0.6581272575715477
Control,alpha,F3_alpha_power,P7_alpha_power,0.7288135593220338,0.7288135593220338
Control,alpha,F3_alpha_power,P3_alpha_power,0.7717143651014171,0.7717143651014171
Control,alpha,F3_alpha_power,Pz_alpha_power,0.7664351208669075,0.7664351208669075
Control,alpha,F3_alpha_power,P4_alpha_power,0.7184217838288414,0.7184217838288414
Control,alpha,F3_alpha_power,P8_alpha_power,0.6892470130591831,0.6892470130591831
Control,alpha,F3_alpha_power,O1_alpha_power,0.601889413726035,0.601889413726035
Control,alpha,F3_alpha_power,O2_alpha_power,0.6128368991386496,0.6128368991386496
Control,alpha,Fz_alpha_power,F4_alpha_power,0.8363434287302028,0.8363434287302028
Control,alpha,Fz_alpha_power,F8_alpha_power,0.6950819672131148,0.6950819672131148
Control,alpha,Fz_alpha_power,T7_alpha_power,0.7446512920255627,0.7446512920255627
Control,alpha,Fz_alpha_power,C3_alpha_power,0.8206168380105585,0.8206168380105585
Control,alpha,Fz_alpha_power,Cz_alpha_power,0.7653237010280634,0.7653237010280634
Control,alpha,Fz_alpha_power,C4_alpha_power,0.6521811614337316,0.6521811614337316
Control,alpha,Fz_alpha_power,T8_alpha_power,0.7350930814115032,0.7350930814115032
Control,alpha,Fz_alpha_power,P7_alpha_power,0.6973603778827452,0.6973603778827452
Control,alpha,Fz_alpha_power,P3_alpha_power,0.8245623784384551,0.8245623784384551
Control,alpha,Fz_alpha_power,Pz_alpha_power,0.7653237010280634,0.7653237010280634
Control,alpha,Fz_alpha_power,P4_alpha_power,0.7038621839399833,0.7038621839399833
Control,alpha,Fz_alpha_power,P8_alpha_power,0.6665184773548208,0.6665184773548208
Control,alpha,Fz_alpha_power,O1_alpha_power,0.612670186162823,0.612670186162823
Control,alpha,Fz_alpha_power,O2_alpha_power,0.6239510975270909,0.6239510975270909
Control,alpha,F4_alpha_power,F8_alpha_power,0.6943039733259239,0.6943039733259239
Control,alpha,F4_alpha_power,T7_alpha_power,0.6672964712420116,0.6672964712420116
Control,alpha,F4_alpha_power,C3_alpha_power,0.7798833009169214,0.7798833009169214
Control,alpha,F4_alpha_power,Cz_alpha_power,0.6941372603500973,0.6941372603500973
Control,alpha,F4_alpha_power,C4_alpha_power,0.7003056404556821,0.7003056404556821
Control,alpha,F4_alpha_power,T8_alpha_power,0.6570158377327036,0.6570158377327036
Control,alpha,F4_alpha_power,P7_alpha_power,0.5587107529869408,0.5587107529869408
Control,alpha,F4_alpha_power,P3_alpha_power,0.7485412614615171,0.7485412614615171
Control,alpha,F4_alpha_power,Pz_alpha_power,0.7228118921922756,0.7228118921922756
Control,alpha,F4_alpha_power,P4_alpha_power,0.7688246735204224,0.7688246735204224
Control,alpha,F4_alpha_power,P8_alpha_power,0.6370102806335093,0.6370102806335093
Control,alpha,F4_alpha_power,O1_alpha_power,0.5191997777160322,0.5191997777160322
Control,alpha,F4_alpha_power,O2_alpha_power,0.5768268963601,0.5768268963601
Control,alpha,F8_alpha_power,T7_alpha_power,0.7405390386218395,0.7405390386218395
Control,alpha,F8_alpha_power,C3_alpha_power,0.6898582939705473,0.6898582939705473
Control,alpha,F8_alpha_power,Cz_alpha_power,0.6453459294248403,0.6453459294248403
Control,alpha,F8_alpha_power,C4_alpha_power,0.5801611558766324,0.5801611558766324
Control,alpha,F8_alpha_power,T8_alpha_power,0.597054737427063,0.597054737427063
Control,alpha,F8_alpha_power,P7_alpha_power,0.743651014170603,0.743651014170603
Control,alpha,F8_alpha_power,P3_alpha_power,0.6384551264240067,0.6384551264240067
Control,alpha,F8_alpha_power,Pz_alpha_power,0.5996665740483468,0.5996665740483468
Control,alpha,F8_alpha_power,P4_alpha_power,0.5677132536815782,0.5677132536815782
Control,alpha,F8_alpha_power,P8_alpha_power,0.7036398999722145,0.7036398999722145
Control,alpha,F8_alpha_power,O1_alpha_power,0.6192831342039455,0.6192831342039455
Control,alpha,F8_alpha_power,O2_alpha_power,0.5654348430119478,0.5654348430119478
Control,alpha,T7_alpha_power,C3_alpha_power,0.8195054181717144,0.8195054181717144
Control,alpha,T7_alpha_power,Cz_alpha_power,0.6546818560711308,0.6546818560711308
Control,alpha,T7_alpha_power,C4_alpha_power,0.5313142539594332,0.5313142539594332
Control,alpha,T7_alpha_power,T8_alpha_power,0.6650180605723812,0.6650180605723812
Control,alpha,T7_alpha_power,P7_alpha_power,0.8283967768824674,0.8283967768824674
Control,alpha,T7_alpha_power,P3_alpha_power,0.6830786329535983,0.6830786329535983
Control,alpha,T7_alpha_power,Pz_alpha_power,0.7523756599055293,0.7523756599055293
Control,alpha,T7_alpha_power,P4_alpha_power,0.6761322589608224,0.6761322589608224
Control,alpha,T7_alpha_power,P8_alpha_power,0.6624617949430397,0.6624617949430397
Control,alpha,T7_alpha_power,O1_alpha_power,0.6715754376215616,0.6715754376215616
Control,alpha,T7_alpha_power,O2_alpha_power,0.5544317866073909,0.5544317866073909
Control,alpha,C3_alpha_power,Cz_alpha_power,0.7725479299805501,0.7725479299805501
Control,alpha,C3_alpha_power,C4_alpha_power,0.6610725201444846,0.6610725201444846
Control,alpha,C3_alpha_power,T8_alpha_power,0.663350930814115,0.663350930814115
Control,alpha,C3_alpha_power,P7_alpha_power,0.6218393998332871,0.6218393998332871
Control,alpha,C3_alpha_power,P3_alpha_power,0.7942761878299528,0.7942761878299528
Control,alpha,C3_alpha_power,Pz_alpha_power,0.8455126424006668,0.8455126424006668
Control,alpha,C3_alpha_power,P4_alpha_power,0.7790497360377883,0.7790497360377883
Control,alpha,C3_alpha_power,P8_alpha_power,0.6042789663795499,0.6042789663795499
Control,alpha,C3_alpha_power,O1_alpha_power,0.5510975270908586,0.5510975270908586
Control,alpha,C3_alpha_power,O2_alpha_power,0.6130036121144763,0.6130036121144763
Control,alpha,Cz_alpha_power,C4_alpha_power,0.648513475965546,0.648513475965546
Control,alpha,Cz_alpha_power,T8_alpha_power,0.6429008057793831,0.6429008057793831
Control,alpha,Cz_alpha_power,P7_alpha_power,0.5628230063906641,0.5628230063906641
