group,feature_subset,feature_1,feature_2,spearman_r,abs_spearman_r
ADHD,channel,F8_alpha_power,T8_beta_power,0.36948704389212056,0.36948704389212056
ADHD,channel,F8_alpha_power,T8_theta_beta_ratio,0.17096774193548386,0.17096774193548386
ADHD,channel,F8_alpha_power,P7_delta_power,0.33268112109994713,0.33268112109994713
ADHD,channel,F8_alpha_power,P7_theta_power,0.40978318350079324,0.40978318350079324
ADHD,channel,F8_alpha_power,P7_alpha_power,0.5945002644103649,0.5945002644103649
ADHD,channel,F8_alpha_power,P7_beta_power,0.2943416181914331,0.2943416181914331
ADHD,channel,F8_alpha_power,P7_theta_beta_ratio,0.181544156530936,0.181544156530936
ADHD,channel,F8_alpha_power,P8_delta_power,0.3881544156530936,0.3881544156530936
ADHD,channel,F8_alpha_power,P8_theta_power,0.4378635642517187,0.4378635642517187
ADHD,channel,F8_alpha_power,P8_alpha_power,0.5279217345319936,0.5279217345319936
ADHD,channel,F8_alpha_power,P8_beta_power,0.46118455843469064,0.46118455843469064
ADHD,channel,F8_alpha_power,P8_theta_beta_ratio,0.10132205182443152,0.10132205182443152
ADHD,channel,F8_alpha_power,Fz_delta_power,0.20423056583818086,0.20423056583818086
ADHD,channel,F8_alpha_power,Fz_theta_power,0.23892120571126388,0.23892120571126388
ADHD,channel,F8_alpha_power,Fz_alpha_power,0.45457429931253307,0.45457429931253307
ADHD,channel,F8_alpha_power,Fz_beta_power,0.3293495505023797,0.3293495505023797
ADHD,channel,F8_alpha_power,Fz_theta_beta_ratio,-0.11882601797990482,0.11882601797990482
ADHD,channel,F8_alpha_power,Cz_delta_power,0.39132734003172925,0.39132734003172925
ADHD,channel,F8_alpha_power,Cz_theta_power,0.30909571655208884,0.30909571655208884
ADHD,channel,F8_alpha_power,Cz_alpha_power,0.41554732945531464,0.41554732945531464
ADHD,channel,F8_alpha_power,Cz_beta_power,0.3870438921205711,0.3870438921205711
ADHD,channel,F8_alpha_power,Cz_theta_beta_ratio,-0.07815970386039132,0.07815970386039132
ADHD,channel,F8_alpha_power,Pz_delta_power,0.1872025383395029,0.1872025383395029
ADHD,channel,F8_alpha_power,Pz_theta_power,0.27419354838709675,0.27419354838709675
ADHD,channel,F8_alpha_power,Pz_alpha_power,0.3263881544156531,0.3263881544156531
ADHD,channel,F8_alpha_power,Pz_beta_power,0.29910100475938656,0.29910100475938656
ADHD,channel,F8_alpha_power,Pz_theta_beta_ratio,-0.041618191433104176,0.041618191433104176
ADHD,channel,F8_beta_power,F8_theta_beta_ratio,-0.2685351665785299,0.2685351665785299
ADHD,channel,F8_beta_power,T7_delta_power,0.15896351136964568,0.15896351136964568
ADHD,channel,F8_beta_power,T7_theta_power,0.24108937070333156,0.24108937070333156
ADHD,channel,F8_beta_power,T7_alpha_power,0.38810153358011634,0.38810153358011634
ADHD,channel,F8_beta_power,T7_beta_power,0.4349550502379693,0.4349550502379693
ADHD,channel,F8_beta_power,T7_theta_beta_ratio,-0.11734531993654151,0.11734531993654151
ADHD,channel,F8_beta_power,T8_delta_power,0.26530936012691697,0.26530936012691697
ADHD,channel,F8_beta_power,T8_theta_power,0.30465362242199895,0.30465362242199895
ADHD,channel,F8_beta_power,T8_alpha_power,0.29317821258593335,0.29317821258593335
ADHD,channel,F8_beta_power,T8_beta_power,0.6123215230037018,0.6123215230037018
ADHD,channel,F8_beta_power,T8_theta_beta_ratio,-0.23067160232681122,0.23067160232681122
ADHD,channel,F8_beta_power,P7_delta_power,0.26980433632998413,0.26980433632998413
ADHD,channel,F8_beta_power,P7_theta_power,0.32131147540983607,0.32131147540983607
ADHD,channel,F8_beta_power,P7_alpha_power,0.4139079851930196,0.4139079851930196
ADHD,channel,F8_beta_power,P7_beta_power,0.5908514013749339,0.5908514013749339
ADHD,channel,F8_beta_power,P7_theta_beta_ratio,-0.14933897408778424,0.14933897408778424
ADHD,channel,F8_beta_power,P8_delta_power,0.19238498149127445,0.19238498149127445
ADHD,channel,F8_beta_power,P8_theta_power,0.20370174510840824,0.20370174510840824
ADHD,channel,F8_beta_power,P8_alpha_power,0.24188260179799048,0.24188260179799048
ADHD,channel,F8_beta_power,P8_beta_power,0.5693283976731888,0.5693283976731888
ADHD,channel,F8_beta_power,P8_theta_beta_ratio,-0.3262295081967213,0.3262295081967213
ADHD,channel,F8_beta_power,Fz_delta_power,0.15193019566367003,0.15193019566367003
ADHD,channel,F8_beta_power,Fz_theta_power,0.1817028027498678,0.1817028027498678
ADHD,channel,F8_beta_power,Fz_alpha_power,0.2854574299312533,0.2854574299312533
ADHD,channel,F8_beta_power,Fz_beta_power,0.6439450026441037,0.6439450026441037
ADHD,channel,F8_beta_power,Fz_theta_beta_ratio,-0.46076150185087256,0.46076150185087256
ADHD,channel,F8_beta_power,Cz_delta_power,0.34098360655737703,0.34098360655737703
ADHD,channel,F8_beta_power,Cz_theta_power,0.14579587519830778,0.14579587519830778
ADHD,channel,F8_beta_power,Cz_alpha_power,0.24881015335801163,0.24881015335801163
ADHD,channel,F8_beta_power,Cz_beta_power,0.6108937070333157,0.6108937070333157
ADHD,channel,F8_beta_power,Cz_theta_beta_ratio,-0.41797990481226865,0.41797990481226865
ADHD,channel,F8_beta_power,Pz_delta_power,0.26784769962982546,0.26784769962982546
ADHD,channel,F8_beta_power,Pz_theta_power,0.25288207297726073,0.25288207297726073
ADHD,channel,F8_beta_power,Pz_alpha_power,0.22601797990481226,0.22601797990481226
ADHD,channel,F8_beta_power,Pz_beta_power,0.5395029085140137,0.5395029085140137
ADHD,channel,F8_beta_power,Pz_theta_beta_ratio,-0.3360126916975145,0.3360126916975145
ADHD,channel,F8_theta_beta_ratio,T7_delta_power,0.006768905341089371,0.006768905341089371
ADHD,channel,F8_theta_beta_ratio,T7_theta_power,0.1919090428344791,0.1919090428344791
ADHD,channel,F8_theta_beta_ratio,T7_alpha_power,-0.07006874669487044,0.07006874669487044
ADHD,channel,F8_theta_beta_ratio,T7_beta_power,-0.17366472765732416,0.17366472765732416
ADHD,channel,F8_theta_beta_ratio,T7_theta_beta_ratio,0.33400317292437864,0.33400317292437864
ADHD,channel,F8_theta_beta_ratio,T8_delta_power,0.23796932839767318,0.23796932839767318
ADHD,channel,F8_theta_beta_ratio,T8_theta_power,0.27260708619777896,0.27260708619777896
ADHD,channel,F8_theta_beta_ratio,T8_alpha_power,-0.017609730301427817,0.017609730301427817
ADHD,channel,F8_theta_beta_ratio,T8_beta_power,-0.24849286092014808,0.24849286092014808
ADHD,channel,F8_theta_beta_ratio,T8_theta_beta_ratio,0.599576943416182,0.599576943416182
ADHD,channel,F8_theta_beta_ratio,P7_delta_power,-0.06562665256478054,0.06562665256478054
ADHD,channel,F8_theta_beta_ratio,P7_theta_power,0.05298783712321523,0.05298783712321523
ADHD,channel,F8_theta_beta_ratio,P7_alpha_power,-0.06234796404019038,0.06234796404019038
ADHD,channel,F8_theta_beta_ratio,P7_beta_power,-0.19931253305129562,0.19931253305129562
ADHD,channel,F8_theta_beta_ratio,P7_theta_beta_ratio,0.2583818085668958,0.2583818085668958
ADHD,channel,F8_theta_beta_ratio,P8_delta_power,0.45325224748810156,0.45325224748810156
ADHD,channel,F8_theta_beta_ratio,P8_theta_power,0.3285034373347435,0.3285034373347435
ADHD,channel,F8_theta_beta_ratio,P8_alpha_power,0.034479111581173984,0.034479111581173984
ADHD,channel,F8_theta_beta_ratio,P8_beta_power,-0.0896351136964569,0.0896351136964569
ADHD,channel,F8_theta_beta_ratio,P8_theta_beta_ratio,0.5786356425171867,0.5786356425171867
ADHD,channel,F8_theta_beta_ratio,Fz_delta_power,0.06731887890005288,0.06731887890005288
ADHD,channel,F8_theta_beta_ratio,Fz_theta_power,0.17398202009518773,0.17398202009518773
ADHD,channel,F8_theta_beta_ratio,Fz_alpha_power,-0.15319936541512427,0.15319936541512427
ADHD,channel,F8_theta_beta_ratio,Fz_beta_power,-0.32696985721840294,0.32696985721840294
ADHD,channel,F8_theta_beta_ratio,Fz_theta_beta_ratio,0.5641459545214172,0.5641459545214172
ADHD,channel,F8_theta_beta_ratio,Cz_delta_power,0.37297726070861975,0.37297726070861975
ADHD,channel,F8_theta_beta_ratio,Cz_theta_power,0.4212585933368588,0.4212585933368588
ADHD,channel,F8_theta_beta_ratio,Cz_alpha_power,-0.20074034902168164,0.20074034902168164
ADHD,channel,F8_theta_beta_ratio,Cz_beta_power,-0.2493918561607615,0.2493918561607615
ADHD,channel,F8_theta_beta_ratio,Cz_theta_beta_ratio,0.6207297726070862,0.6207297726070862
ADHD,channel,F8_theta_beta_ratio,Pz_delta_power,-0.004389212057112639,0.004389212057112639
ADHD,channel,F8_theta_beta_ratio,Pz_theta_power,0.12305658381808567,0.12305658381808567
ADHD,channel,F8_theta_beta_ratio,Pz_alpha_power,-0.25092543627710207,0.25092543627710207
ADHD,channel,F8_theta_beta_ratio,Pz_beta_power,-0.28783712321523003,0.28783712321523003
ADHD,channel,F8_theta_beta_ratio,Pz_theta_beta_ratio,0.4561078794288736,0.4561078794288736
ADHD,channel,T7_delta_power,T7_theta_power,0.7980433632998414,0.7980433632998414
ADHD,channel,T7_delta_power,T7_alpha_power,0.5167107350608143,0.5167107350608143
ADHD,channel,T7_delta_power,T7_beta_power,0.2231623479640402,0.2231623479640402
ADHD,channel,T7_delta_power,T7_theta_beta_ratio,0.6124801692226335,0.6124801692226335
ADHD,channel,T7_delta_power,T8_delta_power,0.24891591750396616,0.24891591750396616
ADHD,channel,T7_delta_power,T8_theta_power,0.18540454785827604,0.18540454785827604
ADHD,channel,T7_delta_power,T8_alpha_power,0.14754098360655737,0.14754098360655737
ADHD,channel,T7_delta_power,T8_beta_power,0.1514013749338974,0.1514013749338974
ADHD,channel,T7_delta_power,T8_theta_beta_ratio,0.12686409307244845,0.12686409307244845
ADHD,channel,T7_delta_power,P7_delta_power,0.6084082496033845,0.6084082496033845
ADHD,channel,T7_delta_power,P7_theta_power,0.43437334743521944,0.43437334743521944
ADHD,channel,T7_delta_power,P7_alpha_power,0.30544685351665785,0.30544685351665785
ADHD,channel,T7_delta_power,P7_beta_power,0.24463246959280804,0.24463246959280804
ADHD,channel,T7_delta_power,P7_theta_beta_ratio,0.22855631940772078,0.22855631940772078
ADHD,channel,T7_delta_power,P8_delta_power,0.14881015335801162,0.14881015335801162
ADHD,channel,T7_delta_power,P8_theta_power,0.040084611316763614,0.040084611316763614
ADHD,channel,T7_delta_power,P8_alpha_power,0.022686409307244845,0.022686409307244845
ADHD,channel,T7_delta_power,P8_beta_power,0.054838709677419356,0.054838709677419356
ADHD,channel,T7_delta_power,P8_theta_beta_ratio,-0.053939714436805924,0.053939714436805924
ADHD,channel,T7_delta_power,Fz_delta_power,0.6062400846113167,0.6062400846113167
ADHD,channel,T7_delta_power,Fz_theta_power,0.35526176626123745,0.35526176626123745
ADHD,channel,T7_delta_power,Fz_alpha_power,0.16213643574828132,0.16213643574828132
ADHD,channel,T7_delta_power,Fz_beta_power,0.1454785827604442,0.1454785827604442
ADHD,channel,T7_delta_power,Fz_theta_beta_ratio,0.24727657324167107,0.24727657324167107
ADHD,channel,T7_delta_power,Cz_delta_power,0.32554204124801694,0.32554204124801694
ADHD,channel,T7_delta_power,Cz_theta_power,0.13886832363828663,0.13886832363828663
ADHD,channel,T7_delta_power,Cz_alpha_power,0.04373347435219461,0.04373347435219461
ADHD,channel,T7_delta_power,Cz_beta_power,0.18016922263352722,0.18016922263352722
ADHD,channel,T7_delta_power,Cz_theta_beta_ratio,-0.01639344262295082,0.01639344262295082
ADHD,channel,T7_delta_power,Pz_delta_power,0.6472765732416711,0.6472765732416711
ADHD,channel,T7_delta_power,Pz_theta_power,0.4388154415653094,0.4388154415653094
ADHD,channel,T7_delta_power,Pz_alpha_power,0.145637228979376,0.145637228979376
ADHD,channel,T7_delta_power,Pz_beta_power,0.2343204653622422,0.2343204653622422
ADHD,channel,T7_delta_power,Pz_theta_beta_ratio,0.16181914331041777,0.16181914331041777
ADHD,channel,T7_theta_power,T7_alpha_power,0.6300898995240614,0.6300898995240614
ADHD,channel,T7_theta_power,T7_beta_power,0.42548915917503966,0.42548915917503966
ADHD,channel,T7_theta_power,T7_theta_beta_ratio,0.6571126388154416,0.6571126388154416
ADHD,channel,T7_theta_power,T8_delta_power,0.2392913802221047,0.2392913802221047
ADHD,channel,T7_theta_power,T8_theta_power,0.37794817556848226,0.37794817556848226
ADHD,channel,T7_theta_power,T8_alpha_power,0.2102062400846113,0.2102062400846113
ADHD,channel,T7_theta_power,T8_beta_power,0.17435219460602855,0.17435219460602855
ADHD,channel,T7_theta_power,T8_theta_beta_ratio,0.28741406663141195,0.28741406663141195
ADHD,channel,T7_theta_power,P7_delta_power,0.6224748810153358,0.6224748810153358
ADHD,channel,T7_theta_power,P7_theta_power,0.6901639344262295,0.6901639344262295
ADHD,channel,T7_theta_power,P7_alpha_power,0.492702273929138,0.492702273929138
ADHD,channel,T7_theta_power,P7_beta_power,0.38461131676361715,0.38461131676361715
ADHD,channel,T7_theta_power,P7_theta_beta_ratio,0.38693812797461663,0.38693812797461663
ADHD,channel,T7_theta_power,P8_delta_power,0.3163934426229508,0.3163934426229508
ADHD,channel,T7_theta_power,P8_theta_power,0.26076150185087255,0.26076150185087255
ADHD,channel,T7_theta_power,P8_alpha_power,0.13400317292437863,0.13400317292437863
ADHD,channel,T7_theta_power,P8_beta_power,0.16679005817028028,0.16679005817028028
ADHD,channel,T7_theta_power,P8_theta_beta_ratio,0.0802221047065045,0.0802221047065045
ADHD,channel,T7_theta_power,Fz_delta_power,0.5278688524590164,0.5278688524590164
ADHD,channel,T7_theta_power,Fz_theta_power,0.6156002115282919,0.6156002115282919
ADHD,channel,T7_theta_power,Fz_alpha_power,0.2869381279746166,0.2869381279746166
ADHD,channel,T7_theta_power,Fz_beta_power,0.29830777366472766,0.29830777366472766
ADHD,channel,T7_theta_power,Fz_theta_beta_ratio,0.35917503966155473,0.35917503966155473
ADHD,channel,T7_theta_power,Cz_delta_power,0.4512956107879429,0.4512956107879429
ADHD,channel,T7_theta_power,Cz_theta_power,0.4297726070861978,0.4297726070861978
ADHD,channel,T7_theta_power,Cz_alpha_power,0.04484399788471708,0.04484399788471708
ADHD,channel,T7_theta_power,Cz_beta_power,0.2634056054997356,0.2634056054997356
ADHD,channel,T7_theta_power,Cz_theta_beta_ratio,0.16969857218402962,0.16969857218402962
ADHD,channel,T7_theta_power,Pz_delta_power,0.6393971443680593,0.6393971443680593
ADHD,channel,T7_theta_power,Pz_theta_power,0.6850343733474352,0.6850343733474352
ADHD,channel,T7_theta_power,Pz_alpha_power,0.24569011105235325,0.24569011105235325
ADHD,channel,T7_theta_power,Pz_beta_power,0.39444738233738763,0.39444738233738763
ADHD,channel,T7_theta_power,Pz_theta_beta_ratio,0.2721311475409836,0.2721311475409836
ADHD,channel,T7_alpha_power,T7_beta_power,0.4010576414595452,0.4010576414595452
ADHD,channel,T7_alpha_power,T7_theta_beta_ratio,0.22459016393442624,0.22459016393442624
ADHD,channel,T7_alpha_power,T8_delta_power,0.20290851401374935,0.20290851401374935
ADHD,channel,T7_alpha_power,T8_theta_power,0.3874140666314119,0.3874140666314119
ADHD,channel,T7_alpha_power,T8_alpha_power,0.6310417768376521,0.6310417768376521
ADHD,channel,T7_alpha_power,T8_beta_power,0.34114225277630883,0.34114225277630883
ADHD,channel,T7_alpha_power,T8_theta_beta_ratio,0.11195134849286092,0.11195134849286092
ADHD,channel,T7_alpha_power,P7_delta_power,0.5362242199894236,0.5362242199894236
ADHD,channel,T7_alpha_power,P7_theta_power,0.5420412480169222,0.5420412480169222
ADHD,channel,T7_alpha_power,P7_alpha_power,0.7798519301956637,0.7798519301956637
ADHD,channel,T7_alpha_power,P7_beta_power,0.441988365943945,0.441988365943945
ADHD,channel,T7_alpha_power,P7_theta_beta_ratio,0.15309360126916974,0.15309360126916974
ADHD,channel,T7_alpha_power,P8_delta_power,0.24933897408778424,0.24933897408778424
ADHD,channel,T7_alpha_power,P8_theta_power,0.3270227392913802,0.3270227392913802
ADHD,channel,T7_alpha_power,P8_alpha_power,0.49836065573770494,0.49836065573770494
ADHD,channel,T7_alpha_power,P8_beta_power,0.40729772607086195,0.40729772607086195
ADHD,channel,T7_alpha_power,P8_theta_beta_ratio,-0.03855103120042306,0.03855103120042306
ADHD,channel,T7_alpha_power,Fz_delta_power,0.323320994182972,0.323320994182972
ADHD,channel,T7_alpha_power,Fz_theta_power,0.4161290322580645,0.4161290322580645
ADHD,channel,T7_alpha_power,Fz_alpha_power,0.675251189846642,0.675251189846642
ADHD,channel,T7_alpha_power,Fz_beta_power,0.3941300898995241,0.3941300898995241
ADHD,channel,T7_alpha_power,Fz_theta_beta_ratio,0.006927551560021153,0.006927551560021153
ADHD,channel,T7_alpha_power,Cz_delta_power,0.3137493389740878,0.3137493389740878
ADHD,channel,T7_alpha_power,Cz_theta_power,0.25346377578001056,0.25346377578001056
ADHD,channel,T7_alpha_power,Cz_alpha_power,0.5877313590692755,0.5877313590692755
ADHD,channel,T7_alpha_power,Cz_beta_power,0.4760444209413009,0.4760444209413009
ADHD,channel,T7_alpha_power,Cz_theta_beta_ratio,-0.161660497091486,0.161660497091486
ADHD,channel,T7_alpha_power,Pz_delta_power,0.4581702802749868,0.4581702802749868
ADHD,channel,T7_alpha_power,Pz_theta_power,0.44098360655737706,0.44098360655737706
ADHD,channel,T7_alpha_power,Pz_alpha_power,0.6928080380750925,0.6928080380750925
ADHD,channel,T7_alpha_power,Pz_beta_power,0.4879428873611846,0.4879428873611846
ADHD,channel,T7_alpha_power,Pz_theta_beta_ratio,-0.06901110523532522,0.06901110523532522
ADHD,channel,T7_beta_power,T7_theta_beta_ratio,-0.33775780010576417,0.33775780010576417
ADHD,channel,T7_beta_power,T8_delta_power,0.10412480169222633,0.10412480169222633
ADHD,channel,T7_beta_power,T8_theta_power,0.2354309888947647,0.2354309888947647
ADHD,channel,T7_beta_power,T8_alpha_power,0.18699101004759386,0.18699101004759386
ADHD,channel,T7_beta_power,T8_beta_power,0.43278688524590164,0.43278688524590164
ADHD,channel,T7_beta_power,T8_theta_beta_ratio,-0.0678476996298255,0.0678476996298255
ADHD,channel,T7_beta_power,P7_delta_power,0.1165520888418826,0.1165520888418826
ADHD,channel,T7_beta_power,P7_theta_power,0.25267054468535166,0.25267054468535166
ADHD,channel,T7_beta_power,P7_alpha_power,0.3051295610787943,0.3051295610787943
ADHD,channel,T7_beta_power,P7_beta_power,0.5471708090957166,0.5471708090957166
ADHD,channel,T7_beta_power,P7_theta_beta_ratio,-0.17525118984664198,0.17525118984664198
ADHD,channel,T7_beta_power,P8_delta_power,0.06922263352723426,0.06922263352723426
ADHD,channel,T7_beta_power,P8_theta_power,0.17345319936541512,0.17345319936541512
ADHD,channel,T7_beta_power,P8_alpha_power,0.19413008989952407,0.19413008989952407
ADHD,channel,T7_beta_power,P8_beta_power,0.32305658381808566,0.32305658381808566
ADHD,channel,T7_beta_power,P8_theta_beta_ratio,-0.09370703331570597,0.09370703331570597
ADHD,channel,T7_beta_power,Fz_delta_power,0.16827075621364357,0.16827075621364357
ADHD,channel,T7_beta_power,Fz_theta_power,0.33194077207826544,0.33194077207826544
ADHD,channel,T7_beta_power,Fz_alpha_power,0.29524061343204655,0.29524061343204655
ADHD,channel,T7_beta_power,Fz_beta_power,0.5231094658910629,0.5231094658910629
ADHD,channel,T7_beta_power,Fz_theta_beta_ratio,-0.18059227921734533,0.18059227921734533
ADHD,channel,T7_beta_power,Cz_delta_power,0.27937599153886833,0.27937599153886833
ADHD,channel,T7_beta_power,Cz_theta_power,0.250502379693284,0.250502379693284
ADHD,channel,T7_beta_power,Cz_alpha_power,0.22184029613960868,0.22184029613960868
ADHD,channel,T7_beta_power,Cz_beta_power,0.4659439450026441,0.4659439450026441
ADHD,channel,T7_beta_power,Cz_theta_beta_ratio,-0.20639873083024854,0.20639873083024854
ADHD,channel,T7_beta_power,Pz_delta_power,0.28836594394500265,0.28836594394500265
ADHD,channel,T7_beta_power,Pz_theta_power,0.3761501850872554,0.3761501850872554
ADHD,channel,T7_beta_power,Pz_alpha_power,0.4109994711792702,0.4109994711792702
ADHD,channel,T7_beta_power,Pz_beta_power,0.5925965097831835,0.5925965097831835
ADHD,channel,T7_beta_power,Pz_theta_beta_ratio,-0.295134849286092,0.295134849286092
ADHD,channel,T7_theta_beta_ratio,T8_delta_power,0.15758857747223692,0.15758857747223692
ADHD,channel,T7_theta_beta_ratio,T8_theta_power,0.16927551560021153,0.16927551560021153
ADHD,channel,T7_theta_beta_ratio,T8_alpha_power,-0.03886832363828662,0.03886832363828662
ADHD,channel,T7_theta_beta_ratio,T8_beta_power,-0.18958223162347965,0.18958223162347965
ADHD,channel,T7_theta_beta_ratio,T8_theta_beta_ratio,0.33955579058699104,0.33955579058699104
ADHD,channel,T7_theta_beta_ratio,P7_delta_power,0.5105764145954521,0.5105764145954521
ADHD,channel,T7_theta_beta_ratio,P7_theta_power,0.4775780010576415,0.4775780010576415
ADHD,channel,T7_theta_beta_ratio,P7_alpha_power,0.17567424643046006,0.17567424643046006
ADHD,channel,T7_theta_beta_ratio,P7_beta_power,-0.017609730301427817,0.017609730301427817
ADHD,channel,T7_theta_beta_ratio,P7_theta_beta_ratio,0.5019037546271814,0.5019037546271814
ADHD,channel,T7_theta_beta_ratio,P8_delta_power,0.25346377578001056,0.25346377578001056
ADHD,channel,T7_theta_beta_ratio,P8_theta_power,0.09481755684822846,0.09481755684822846
ADHD,channel,T7_theta_beta_ratio,P8_alpha_power,-0.10111052353252248,0.10111052353252248
ADHD,channel,T7_theta_beta_ratio,P8_beta_power,-0.10925436277102063,0.10925436277102063
ADHD,channel,T7_theta_beta_ratio,P8_theta_beta_ratio,0.17049180327868851,0.17049180327868851
ADHD,channel,T7_theta_beta_ratio,Fz_delta_power,0.38043363299841354,0.38043363299841354
ADHD,channel,T7_theta_beta_ratio,Fz_theta_power,0.31110523532522477,0.31110523532522477
ADHD,channel,T7_theta_beta_ratio,Fz_alpha_power,-0.060761501850872555,0.060761501850872555
ADHD,channel,T7_theta_beta_ratio,Fz_beta_power,-0.12236911686938128,0.12236911686938128
ADHD,channel,T7_theta_beta_ratio,Fz_theta_beta_ratio,0.5347964040190375,0.5347964040190375
ADHD,channel,T7_theta_beta_ratio,Cz_delta_power,0.23532522474881015,0.23532522474881015
ADHD,channel,T7_theta_beta_ratio,Cz_theta_power,0.2354309888947647,0.2354309888947647
ADHD,channel,T7_theta_beta_ratio,Cz_alpha_power,-0.2208355367530407,0.2208355367530407
ADHD,channel,T7_theta_beta_ratio,Cz_beta_power,-0.08127974616604972,0.08127974616604972
ADHD,channel,T7_theta_beta_ratio,Cz_theta_beta_ratio,0.324748810153358,0.324748810153358
ADHD,channel,T7_theta_beta_ratio,Pz_delta_power,0.429613960867266,0.429613960867266
ADHD,channel,T7_theta_beta_ratio,Pz_theta_power,0.38730830248545745,0.38730830248545745
ADHD,channel,T7_theta_beta_ratio,Pz_alpha_power,-0.17382337387625596,0.17382337387625596
ADHD,channel,T7_theta_beta_ratio,Pz_beta_power,-0.09021681649920676,0.09021681649920676
ADHD,channel,T7_theta_beta_ratio,Pz_theta_beta_ratio,0.549497620306716,0.549497620306716
ADHD,channel,T8_delta_power,T8_theta_power,0.7859333685880486,0.7859333685880486
ADHD,channel,T8_delta_power,T8_alpha_power,0.46964569011105234,0.46964569011105234
ADHD,channel,T8_delta_power,T8_beta_power,0.38482284505552616,0.38482284505552616
ADHD,channel,T8_delta_power,T8_theta_beta_ratio,0.4815970386039133,0.4815970386039133
ADHD,channel,T8_delta_power,P7_delta_power,0.2301427815970386,0.2301427815970386
ADHD,channel,T8_delta_power,P7_theta_power,0.09698572184029614,0.09698572184029614
ADHD,channel,T8_delta_power,P7_alpha_power,0.15177154944473822,0.15177154944473822
ADHD,channel,T8_delta_power,P7_beta_power,0.17535695399259651,0.17535695399259651
ADHD,channel,T8_delta_power,P7_theta_beta_ratio,-0.021787414066631414,0.021787414066631414
ADHD,channel,T8_delta_power,P8_delta_power,0.5642517186673718,0.5642517186673718
ADHD,channel,T8_delta_power,P8_theta_power,0.43146483342147013,0.43146483342147013
ADHD,channel,T8_delta_power,P8_alpha_power,0.26790058170280273,0.26790058170280273
ADHD,channel,T8_delta_power,P8_beta_power,0.31136964569011105,0.31136964569011105
ADHD,channel,T8_delta_power,P8_theta_beta_ratio,0.1977260708619778,0.1977260708619778
ADHD,channel,T8_delta_power,Fz_delta_power,0.1741406663141195,0.1741406663141195
ADHD,channel,T8_delta_power,Fz_theta_power,0.016657852987837122,0.016657852987837122
ADHD,channel,T8_delta_power,Fz_alpha_power,0.04611316763617134,0.04611316763617134
ADHD,channel,T8_delta_power,Fz_beta_power,0.1094130089899524,0.1094130089899524
ADHD,channel,T8_delta_power,Fz_theta_beta_ratio,-0.09566367001586462,0.09566367001586462
ADHD,channel,T8_delta_power,Cz_delta_power,0.5530407191961925,0.5530407191961925
ADHD,channel,T8_delta_power,Cz_theta_power,0.311158117398202,0.311158117398202
ADHD,channel,T8_delta_power,Cz_alpha_power,0.08672659968270756,0.08672659968270756
ADHD,channel,T8_delta_power,Cz_beta_power,0.1802221047065045,0.1802221047065045
ADHD,channel,T8_delta_power,Cz_theta_beta_ratio,0.12453728186144897,0.12453728186144897
ADHD,channel,T8_delta_power,Pz_delta_power,0.05018508725542041,0.05018508725542041
ADHD,channel,T8_delta_power,Pz_theta_power,0.04034902168164992,0.04034902168164992
ADHD,channel,T8_delta_power,Pz_alpha_power,0.0008461131676361713,0.0008461131676361713
ADHD,channel,T8_delta_power,Pz_beta_power,-0.03807509254362771,0.03807509254362771
ADHD,channel,T8_delta_power,Pz_theta_beta_ratio,0.1029613960867266,0.1029613960867266
ADHD,channel,T8_theta_power,T8_alpha_power,0.6772078265468007,0.6772078265468007
ADHD,channel,T8_theta_power,T8_beta_power,0.5173453199365415,0.5173453199365415
ADHD,channel,T8_theta_power,T8_theta_beta_ratio,0.5624008461131677,0.5624008461131677
ADHD,channel,T8_theta_power,P7_delta_power,0.31713379164463246,0.31713379164463246
ADHD,channel,T8_theta_power,P7_theta_power,0.28355367530407194,0.28355367530407194
ADHD,channel,T8_theta_power,P7_alpha_power,0.38688524590163936,0.38688524590163936
ADHD,channel,T8_theta_power,P7_beta_power,0.3763088313061872,0.3763088313061872
ADHD,channel,T8_theta_power,P7_theta_beta_ratio,0.0009518773135906928,0.0009518773135906928
ADHD,channel,T8_theta_power,P8_delta_power,0.5784769962982549,0.5784769962982549
ADHD,channel,T8_theta_power,P8_theta_power,0.6313590692755155,0.6313590692755155
ADHD,channel,T8_theta_power,P8_alpha_power,0.49148598625066103,0.49148598625066103
ADHD,channel,T8_theta_power,P8_beta_power,0.46599682707562134,0.46599682707562134
ADHD,channel,T8_theta_power,P8_theta_beta_ratio,0.29349550502379695,0.29349550502379695
ADHD,channel,T8_theta_power,Fz_delta_power,0.253146483342147,0.253146483342147
ADHD,channel,T8_theta_power,Fz_theta_power,0.3084082496033845,0.3084082496033845
ADHD,channel,T8_theta_power,Fz_alpha_power,0.2809624537281861,0.2809624537281861
ADHD,channel,T8_theta_power,Fz_beta_power,0.33744050766790057,0.33744050766790057
ADHD,channel,T8_theta_power,Fz_theta_beta_ratio,-0.04378635642517187,0.04378635642517187
ADHD,channel,T8_theta_power,Cz_delta_power,0.5893178212585933,0.5893178212585933
ADHD,channel,T8_theta_power,Cz_theta_power,0.5882601797990481,0.5882601797990481
ADHD,channel,T8_theta_power,Cz_alpha_power,0.24648334214701217,0.24648334214701217
ADHD,channel,T8_theta_power,Cz_beta_power,0.3540983606557377,0.3540983606557377
